Unnamed: 0,id,prompt,url,width,height,source_site,similarity
344975,60fac51d-5744-4ba2-9cce-c3c099330266,"only with red, a red old man try to sell a portrait, cheering crowd, in a old city square, in the style of beksinski, parts by edward hopper, parts by rodcenko, parts by yue minjun, intricate and epic composition, red by caravaggio, insanely quality, highly detailed, masterpiece, red light, artstation, 4 k",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/60fac51d-5744-4ba2-9cce-c3c099330266.png,768,512,stablediffusionweb.com,0.2744118571281433
472659,84ff47d2-855e-40a4-8b07-05db9ba90cba,"Operation ""Lentil"": What was the deportation of Chechens and Ingush in 1944",https://image.lexica.art/full_jpg/84ff47d2-855e-40a4-8b07-05db9ba90cba,640,640,lexica.art,0.2744117975234985
278749,4e5cdcd7-8aa6-4dee-8ebf-24d42b4004b4,beaver with security helmet,https://image.lexica.art/full_jpg/4e5cdcd7-8aa6-4dee-8ebf-24d42b4004b4,512,768,lexica.art,0.2744116187095642
49857,0dfade5a-92a1-467f-b47c-ab1fddfc34fc,"portrait of a young jaguar warrior, street pic, depth of field, zeiss lens, detailed, symmetrical, centered, fashion photoshoot, b & w, by frank miller, jim jarmusch, moebius, breathtaking, 8 k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render",https://image.lexica.art/full_jpg/0dfade5a-92a1-467f-b47c-ab1fddfc34fc,512,768,lexica.art,0.2744115889072418
576120,a24862b5-bbd4-4c06-bffd-61261b68c9ed,Leliana from Dragon Age in modern clothes,https://image.lexica.art/full_jpg/a24862b5-bbd4-4c06-bffd-61261b68c9ed,512,768,lexica.art,0.2744115591049194
91730,19cf9d66-4332-4857-a675-be18bc6a41b2,kiss between lovers into a discoteque full of crowd,https://image.lexica.art/full_jpg/19cf9d66-4332-4857-a675-be18bc6a41b2,512,768,lexica.art,0.2744114696979522
654211,b8374b65-5a7d-41d1-bc27-07967bb1c3a1,"An astronaut in a garden on a spring day, by martine johanna and simon stalenhag and chie yoshii and casey weldon and wlop : : ornate, dynamic, particulate, rich colors, intricate, elegant, highly detailed, harper's bazaar art, fashion magazine, smooth, sharp focus, 8 k, octane render, SEXY
GLOSSY
BIMBO
NSFW
THEPIT BIMBO
ANALOG STYLE
DREAMLIKEART
REDSHIFT STYLE
MDJRNY-V4 STYLE
STUDIO_GHIBLI_ANIME_STYLE STYLE
COPESEETHEMALD STYLE
WOMEN
ANATOMICAL
HARDCORE
TENTACLES",https://image.lexica.art/full_jpg/b8374b65-5a7d-41d1-bc27-07967bb1c3a1,512,768,lexica.art,0.2744112908840179
113906,20063beb-8d50-41db-8eb1-759a60319a0b,Berlin black iron jewelry in a Victorian Gothic style,https://image.lexica.art/full_jpg/20063beb-8d50-41db-8eb1-759a60319a0b,512,768,lexica.art,0.2744111120700836
133405,259195f8-a1b7-42c3-b5c2-c71c526ba22c,A roman legion fighting a demon army on a battlefield covered in corpses. The leading roman soldier holds a banner of the Legio XII Fulminata. The word Legion is written in the middle.,https://image.lexica.art/full_jpg/259195f8-a1b7-42c3-b5c2-c71c526ba22c,512,768,lexica.art,0.2744109630584717
252844,47215860-fd71-4ada-ab44-6beb610a98f8,"glowing lake of light on the bottom of the ocean floor, surrounded by a moody underwater steampunk city",https://image.lexica.art/full_jpg/47215860-fd71-4ada-ab44-6beb610a98f8,512,768,lexica.art,0.2744109034538269
12782,039241a3-611d-4c83-a291-357093cf3c76,"a cute ghost type pokemon:: by beeple and James Gilleard and Justin Gerard :: ornate, dynamic, particulate, intricate, elegant, highly detailed, centered, artstation, smooth, sharp focus, octane render, 3",https://image.lexica.art/full_jpg/039241a3-611d-4c83-a291-357093cf3c76,512,768,lexica.art,0.2744108438491821
42173,0bd47091-5612-43f9-8bc6-2f4a333867c4,"the transfiguration of jesus christ in the style of one piece, trending on artstation, highly rendered, unreal engine:.2",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/0bd47091-5612-43f9-8bc6-2f4a333867c4.png,512,512,stablediffusionweb.com,0.2744103074073791
173321,30bbbf60-1f14-4927-bb99-77132d977061,"A majestic grey leviathan crow perched on a rocky outcrop against a stormy sky. Its feathers are dark and glossy, with striking orange accents on its chest and throat. The bird's sharp talons grip the rock firmly, and its piercing yellow eyes gaze directly at the viewer. The background is filled with dramatic, swirling clouds, adding to the ominous and powerful atmosphere. The overall mood is intense and foreboding, capturing the raw power and beauty of this mythical creature.",https://image.lexica.art/full_jpg/30bbbf60-1f14-4927-bb99-77132d977061,512,768,lexica.art,0.2744099199771881
317314,5919ee21-b9a5-4050-aa96-f1839989eeec,knolling photography of nature by kristen meyer,https://image.lexica.art/full_jpg/5919ee21-b9a5-4050-aa96-f1839989eeec,1024,1536,lexica.art,0.2744097411632538
81042,16cbe075-d91c-48f5-ae28-45a8b4cf8669,"wide angle shot inca calender stone carvings intricate elegant highly detailed centered digital painting artstation concept art, by lois van baarle by sung choi by john kirby artgerm style pascal blanche and magali villeneuve",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/16cbe075-d91c-48f5-ae28-45a8b4cf8669.png,512,704,stablediffusionweb.com,0.2744097113609314
904477,fefe1c09-717e-4694-84a7-1c84c757d268,"A servere 50 years old scandinavian man with bristles in his cheek, no-beard, no-mustasche.",https://image.lexica.art/full_jpg/fefe1c09-717e-4694-84a7-1c84c757d268,512,768,lexica.art,0.2744091153144836
618925,ae4e4d78-cdf8-437d-ba61-099432088b7c,"Steampunk-style card for high fantasy style TCG card with a whiskey sour cocktail (ice cubes, whiskey, lemon juice) that is cloudy in an old-fashioned glass on a table, high-quality digital painting, muted colors, blurred, matte finish, high contrast, art trending on ArtStation",https://image.lexica.art/full_jpg/ae4e4d78-cdf8-437d-ba61-099432088b7c,512,768,lexica.art,0.2744090557098388
739530,d04619c1-6836-4474-b83b-8b4f0405c18c,a logo for KR with two letters and also reading Stable Diffusion,https://image.lexica.art/full_jpg/d04619c1-6836-4474-b83b-8b4f0405c18c,768,512,lexica.art,0.274408608675003
735849,cf437f7d-f8e8-434d-9dde-f2b75ef43aca,hombre con flequillo a un lado y barba dibujo animado,https://image.lexica.art/full_jpg/cf437f7d-f8e8-434d-9dde-f2b75ef43aca,512,768,lexica.art,0.2744085192680359
166626,2ee0297a-ab26-4ea1-9879-73fad85df413,8k shot of Cristiano Ronaldo in a stadium,https://image.lexica.art/full_jpg/2ee0297a-ab26-4ea1-9879-73fad85df413,512,768,lexica.art,0.2744083702564239
163525,2e0813ad-456c-49a7-9899-047728490c4f,"an extremely complex and advanced spacecraft flying that looks like a cyberpunk cellphone tower gameboy flying over a gorgeous landscape watercolor painting of a ruined stone norman church in a lush pine forest in an alpine gorge in the south of france, breathtaking, cinematic, silage, belgian comic, style of Aperture Science by disney concept artists, epic anime classic, sunny day",https://image.lexica.art/full_jpg/2e0813ad-456c-49a7-9899-047728490c4f,640,640,lexica.art,0.2744083404541015
75203,152bc5e1-09a6-4e70-b4df-cb159b8335a0,Amancio Ortega thumbs up,https://image.lexica.art/full_jpg/152bc5e1-09a6-4e70-b4df-cb159b8335a0,512,768,lexica.art,0.2744083404541015
197194,3775b27f-8f12-44e2-a543-69ef7b72bf56,"Hymn Book Jackson Pomerolo, a short-order man specializing in pancakes cooked within an inch of burning to crispy edges and overloading circuits; wears Hawaiian shirts open five inches showing lots of hairy chest, portrait",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/3775b27f-8f12-44e2-a543-69ef7b72bf56.png,512,512,stablediffusionweb.com,0.2744083404541015
323449,5ac96e3b-cde0-49d7-a897-6bc0247adf1e,a mood ring,https://image.lexica.art/full_jpg/5ac96e3b-cde0-49d7-a897-6bc0247adf1e,512,768,lexica.art,0.274408221244812
25089,070392b2-b159-42b4-a5b7-5387f4579397,"Portrait painting of a cybernetic Atatürk with power armor, ultra realistic, concept art, intricate details, eerie, highly detailed, photorealistic, octane render, 8 k, unreal engine. art by artgerm and greg rutkowski and alphonse mucha",https://image.lexica.art/full_jpg/070392b2-b159-42b4-a5b7-5387f4579397,512,768,lexica.art,0.2744081616401672
49281,0dd21f5e-3bd0-4dc4-ba9b-7be97adc69a6,Portuguese men on the beach,https://image.lexica.art/full_jpg/0dd21f5e-3bd0-4dc4-ba9b-7be97adc69a6,512,768,lexica.art,0.2744075655937195
617945,ae0522ce-3b65-4fc6-a43d-d846798e8afd,Yoo Yoonjin as cute elven girl,https://image.lexica.art/full_jpg/ae0522ce-3b65-4fc6-a43d-d846798e8afd,512,768,lexica.art,0.2744075059890747
724125,cbeff1e9-d56c-4828-b8e0-9084fd410754,"Perfect female form, thigh gap",https://image.lexica.art/full_jpg/cbeff1e9-d56c-4828-b8e0-9084fd410754,512,768,lexica.art,0.2744074463844299
813842,e53dd1d6-e430-4d01-bb6f-62525e3bda1d,"Enhanced Prompt: 'A cyberpunk Mars scene with neon-lit rock formations under a glowing red planet. The atmosphere is hazy, with a distant star system visible in the background. The text ""MARS"" is prominently displayed in futuristic, metallic letters with a glowing effect. The overall mood is dystopian and otherworldly, with a strong emphasis on vibrant colors and high contrast.'",https://image.lexica.art/full_jpg/e53dd1d6-e430-4d01-bb6f-62525e3bda1d,512,768,lexica.art,0.2744073569774627
458585,8118b4c2-4c52-49c9-a9b4-acbf5a10b762,the most attractive ad in instagram selling wood furniture of high quality focus on custom made realistic wood with oak wood and detailed modern aesthetic hygge,https://image.lexica.art/full_jpg/8118b4c2-4c52-49c9-a9b4-acbf5a10b762,512,768,lexica.art,0.2744073271751404
778530,db458e55-feae-4069-85d3-47b8e8f42814,robot sketching a person,https://image.lexica.art/full_jpg/db458e55-feae-4069-85d3-47b8e8f42814,768,512,lexica.art,0.2744072377681732
249253,461c048b-8417-4a53-a58c-0ab2f3dfc0ca,"anime polish girl with strong jawline, sharp eyes mid 80 length shaggy hair",https://image.lexica.art/full_jpg/461c048b-8417-4a53-a58c-0ab2f3dfc0ca,512,768,lexica.art,0.2744067907333374
795705,e01c3a2b-f668-44ef-86b9-ef544a539da5,"beautiful young man wearing glasses, messy brown hair, soft smile, grainy film, professional photograph, studio setting,",https://image.lexica.art/full_jpg/e01c3a2b-f668-44ef-86b9-ef544a539da5,512,768,lexica.art,0.2744061946868896
790550,dea40b01-3562-42b1-91d6-61ff2f5531b3,"Designed by sony. Futuristic Nintendo DS with Overwatch on the screen. highly detailed digital art masterpiece,. Detailed render. sleek. Slim. Minimalism. Stunning design. Designed by Dieter Rams.",https://image.lexica.art/full_jpg/dea40b01-3562-42b1-91d6-61ff2f5531b3,512,768,lexica.art,0.2744060754776001
453319,7f9c7fc8-e715-4db9-8822-29138adbe3dc,developer cute,https://image.lexica.art/full_jpg/7f9c7fc8-e715-4db9-8822-29138adbe3dc,512,768,lexica.art,0.2744059562683105
377338,6a289f74-b09f-4c42-be9d-a5578ff9d26d,Cromos album futbol,https://image.lexica.art/full_jpg/6a289f74-b09f-4c42-be9d-a5578ff9d26d,512,768,lexica.art,0.2744059562683105
178377,322db1cc-68c3-46d0-9cd5-6722f8793c2d,"highly detailed, 
sharp focus,  
trending on artstation, 
hq, 
deviantart,
golden ratio, 
three point light, 
volumetric shadows,
light rays.
photorealistic,",https://image.lexica.art/full_jpg/322db1cc-68c3-46d0-9cd5-6722f8793c2d,512,768,lexica.art,0.2744059562683105
383978,6c0528b6-6823-4de4-9817-66655821d590,Skull and rat,https://image.lexica.art/full_jpg/6c0528b6-6823-4de4-9817-66655821d590,512,768,lexica.art,0.2744053304195404
594930,a795ab37-c5b4-4f00-9ac9-e27b49507236,"Sundial, Singapore Botanic Gardens, minimalism, fractal, pattern, glow, realistic lighting",https://image.lexica.art/full_jpg/a795ab37-c5b4-4f00-9ac9-e27b49507236,768,512,lexica.art,0.2744052708148956
151745,2aaf7ade-2d6b-47ea-9977-97d787681956,A very strong man uses a gun on the a tank,https://image.lexica.art/full_jpg/2aaf7ade-2d6b-47ea-9977-97d787681956,640,640,lexica.art,0.2744051814079284
896391,fcb59118-a77e-4dc3-9739-75812c6895ec,"Lord Ganesha emerging from a swirling black hole, 8K",https://image.lexica.art/full_jpg/fcb59118-a77e-4dc3-9739-75812c6895ec,768,512,lexica.art,0.2744050025939941
127920,23fab1f8-f1da-4634-9a43-e63453f7c4a5,Paint a picture showing 5 planets. First planet is with zodiac star sign Sagittarius incorporated. Second planet a moon with Scorpio incorporated. Third planet a Ascendant with Gemini incorporated. Fourth planet a chinese snake incorporated. And fifth planet with the element fire as symbol incorporated,https://image.lexica.art/full_jpg/23fab1f8-f1da-4634-9a43-e63453f7c4a5,640,640,lexica.art,0.2744048833847046
724556,cc0dee54-dfaf-43fc-a054-7ff4f400d7de,"soviet retrofuturism, 

, trending on artstation, sharp focus, studio photo, intricate details, highly detailed, by greg rutkowski,intricate, oil on canvas, masterpiece, expert, insanely detailed, 4k resolution, john william waterhouse, singer sergeant, composition, agnes cecilee,symmetry!! full body portrait!!!! of a beautiful!!!! american vestal sacral priestess, goddess, queen, princess, pale glowing white skin, intricate emerald and gold jewelry, long brown hair, dressed in emerald green, long highlighted chestnut brown hair, exotic, pretty face, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k,",https://image.lexica.art/full_jpg/cc0dee54-dfaf-43fc-a054-7ff4f400d7de,768,512,lexica.art,0.2744048237800598
312860,57e3035d-c28a-443b-84ac-42bbca636f92,portrait of a male,https://image.lexica.art/full_jpg/57e3035d-c28a-443b-84ac-42bbca636f92,512,768,lexica.art,0.2744046747684479
461607,81efa60c-8750-46db-9032-0f3138773d18,"A bottle of olive oil with vibrant orange flowers, green apples, and sliced oranges surrounding it.",https://image.lexica.art/full_jpg/81efa60c-8750-46db-9032-0f3138773d18,512,768,lexica.art,0.2744044065475464
137545,26b2fd61-4954-453d-aa50-2ced6d26e1b4,Nike shoe store at a volcano,https://image.lexica.art/full_jpg/26b2fd61-4954-453d-aa50-2ced6d26e1b4,512,768,lexica.art,0.2744037806987762
382673,6ba6b7e2-e731-4d77-a899-c0672bde8625,"warrior fighting on horse against demon, oil painting",https://image.lexica.art/full_jpg/6ba6b7e2-e731-4d77-a899-c0672bde8625,512,768,lexica.art,0.2744037806987762
641567,b49be969-4962-40d5-bf32-6b46b561c1f8,"The elastic hero is a modern Greek superhero with the ability to stretch and contort his body in incredible ways. He has a tall and athletic build, with short, spiky hair and piercing, green eyes.

The elastic hero's style is sleek and agile, with a focus on stretchy, form-fitting suits and high-tech gadgets. He wears a costume that includes a bodysuit or jumpsuit made of a lightweight, elastic material, paired with boots and gloves. The suit features intricate patterns and symbols inspired by ancient Greek mythology, including serpents and other mythical creatures. The emblem on his chest is a coiled snake, symbolizing his power and adaptability. The suit also includes advanced technology, such as glowing panels and integrated gadgets, which enhance his abilities and make him even more formidable. The background is a vibrant sunset with streaks of light, adding to the heroic and dynamic atmosphere.",https://image.lexica.art/full_jpg/b49be969-4962-40d5-bf32-6b46b561c1f8,512,768,lexica.art,0.2744036912918091
354939,63cea25e-9389-4f26-b06c-1d1a6a608021,chuck drinking beer,https://image.lexica.art/full_jpg/63cea25e-9389-4f26-b06c-1d1a6a608021,512,768,lexica.art,0.2744033932685852
118503,214eeb7c-98e0-4dde-9a0e-2e5831eeb35a,A helm of a pirate ship,https://image.lexica.art/full_jpg/214eeb7c-98e0-4dde-9a0e-2e5831eeb35a,640,640,lexica.art,0.2744032144546509
101597,1c9b1f94-cdca-4ad8-9276-3a0fb5bc3735,"young redhead pale woman in dark and blue princess dragon armor, she stands under the arch of victory. by henriette ronner - knip, by william henry hunt, by rembrandt, by joseph mallord william turner, by konstantin razumov, concept art,",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/1c9b1f94-cdca-4ad8-9276-3a0fb5bc3735.png,704,512,stablediffusionweb.com,0.2744030058383941
112895,1fc0af99-a40a-491a-b715-cd0b74c74bbd,hot vampire,https://image.lexica.art/full_jpg/1fc0af99-a40a-491a-b715-cd0b74c74bbd,512,768,lexica.art,0.2744027972221374
119616,21a10ad9-2277-4cca-88f2-84cfe613840d,portrait of a white deep house music producer,https://image.lexica.art/full_jpg/21a10ad9-2277-4cca-88f2-84cfe613840d,512,768,lexica.art,0.274402379989624
