Unnamed: 0,id,prompt,url,width,height,source_site,similarity
641567,b49be969-4962-40d5-bf32-6b46b561c1f8,"'The elastic hero is a modern Greek superhero with the ability to stretch and contort his body in incredible ways. He has a tall and athletic build, with short, spiky hair and piercing, green eyes. The elastic hero's style is sleek and agile, with a focus on stretchy, form-fitting suits and high-tech gadgets. He wears a",https://image.lexica.art/full_jpg/b49be969-4962-40d5-bf32-6b46b561c1f8,512,768,lexica.art,0.2744036912918091
101597,1c9b1f94-cdca-4ad8-9276-3a0fb5bc3735,"'young redhead pale woman in dark and blue princess dragon armor, she stands under the arch of victory. by henriette ronner - knip, by william henry hunt, by rembrandt, by joseph mallord william turner, by konstantin razumov, concept art'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/1c9b1f94-cdca-4ad8-9276-3a0fb5bc3735.png,704,512,stablediffusionweb.com,0.2744030058383941
214265,3c4ab76e-71e0-47e2-b30a-add5584b0e99,"'A happy family of three, with a newborn baby boy sleeping peacefully on his mother's chest, surrounded by warm, natural light, capturing the joy and gratitude of the parents and the old woman who assisted during the birth.'",https://image.lexica.art/full_jpg/3c4ab76e-71e0-47e2-b30a-add5584b0e99,512,768,lexica.art,0.2743999660015106
747207,d27ffa91-19f9-46ab-8a77-bf427dad5fc6,"'Marilyn Monroe as a homeless woman with long blonde curls, wearing a brown hat and red gloves, sitting on a bench in a dimly lit alleyway at night, with a somber expression, artistic style reminiscent of vintage film noir.'",https://image.lexica.art/full_jpg/d27ffa91-19f9-46ab-8a77-bf427dad5fc6,512,768,lexica.art,0.2743995487689972
384176,6c11c839-35fb-4d69-ad08-ab5e44b3b019,"'A vibrant poster for a university workshop featuring two individuals collaborating on a tablet. The design includes bold typography, a modern color scheme with blue and orange accents, and the ICNI logo prominently displayed. The setting is contemporary and professional, with a focus on innovation and collaboration.'",https://image.lexica.art/full_jpg/6c11c839-35fb-4d69-ad08-ab5e44b3b019,512,768,lexica.art,0.2743980288505554
56717,0fe9f87d-b9af-4a9f-9755-f9806f8cd730,"'She greeted me as I fell in, colors mainly green in the matrix and bones dancing, what if your bones are made of gems, next smiling and laughing building blocks, extremely psychedelic macro, dof, lsd, microscopic, diffuse lighting, fantasy, intricate, elegant, highly detailed, organic, photorealistic, digital painting, artstation, illustration, concept",https://image.lexica.art/full_jpg/0fe9f87d-b9af-4a9f-9755-f9806f8cd730,512,768,lexica.art,0.2743957042694092
545194,9991026e-912d-4b03-b183-88647fd03f1d,"'a beautiful bench looking at a serene landscape, at dusk, very detailed moody, matte painting, volumetric lighting, rocky, stunning detail, 4k, hd, clean, full of detail, sharp focus, rule of thirds by makoto shinkai, albert bierstadt, thomas moran, karol bak, trending on art",https://image.lexica.art/full_jpg/9991026e-912d-4b03-b183-88647fd03f1d,512,768,lexica.art,0.2743914723396301
335363,5e338e3e-eb4c-4055-a0a0-70f322b51b87,"'A stock trader in Europe, surrounded by multiple monitors displaying financial data and graphs, wearing a suit and tie, with a serious expression, in a dimly lit office setting, capturing the intensity of the stock market.'",https://image.lexica.art/full_jpg/5e338e3e-eb4c-4055-a0a0-70f322b51b87,512,768,lexica.art,0.2743909657001495
143259,284e61ad-1871-408a-8f43-994dd67f8d43,"'Create a design for a Minecraft website with a pixel art style, featuring a landscape scene with trees, grass, and dirt blocks. Use a top-down perspective with a grid layout for the terrain. The color palette should include shades of green, brown, and blue. Add a modern touch with clean lines and minimalistic elements.'",https://image.lexica.art/full_jpg/284e61ad-1871-408a-8f43-994dd67f8d43,512,768,lexica.art,0.2743889689445495
624321,afcc6a70-a825-45fd-bf1b-5cca7c5a2fc2,"'top view, closeup, 3D rendering, old discontinued factory, rusty, white marble monument base, pipes, broken cables, dark, dirty, cobwebs, sand, dust, no glitter, chiaroscuro, 8k, cinematic, hyperrealism, high details, matte painting, trending on artstation, cgsociety, dark scene",https://image.lexica.art/full_jpg/afcc6a70-a825-45fd-bf1b-5cca7c5a2fc2,640,640,lexica.art,0.2743885517120361
584297,a49401a7-393e-47ed-889c-ae9791c79531,"'an ultra detailed oil desaturated painting a dark, gritty, grid shaped town. small buildings, muddy dirty roads, fantasy, medieval, wind, Christmas time, night, sad, unsettling atmosphere, inspiring 1820 British architecture, dark colors, sad colors, soft lighting, atmospheric, hyper realistic, cinematic, moody, in the style of Jak",https://image.lexica.art/full_jpg/a49401a7-393e-47ed-889c-ae9791c79531,768,512,lexica.art,0.2743879854679107
204633,399865b7-8546-44fa-8a71-2043f41fe84b,"'a de Stijl lover dreaming portrait, expressive art((lois van baarle, rossdraws)), oil painting, big strokes of paint brushes:: mixed media, nouveau style, trending on artstation as a masterpiece:: face of elegant young long hairstyle muse by sam guay, abigail larson and moebius, shades flat, art",https://image.lexica.art/full_jpg/399865b7-8546-44fa-8a71-2043f41fe84b,512,768,lexica.art,0.2743879556655884
306304,560d0316-44c2-48b0-8c63-52e08503f923,"'2 well built, clean shaven, masculine men, a blond european american and african american with an afro in white robes walking side by side down a illuminated forest path lined with 100 people towards an angelic being engulfed in light | | sunny, dreamlike art, mist, realistic shaded, smile, good looking, fine details,",https://image.lexica.art/full_jpg/560d0316-44c2-48b0-8c63-52e08503f923,512,768,lexica.art,0.2743856906890869
664801,bb31b17a-0480-40a6-8856-c1500ab2c617,"'Disposable camera photo of a provocative techwear packed busy rundown nightclub, lots of people, males and females breakdancing, variety of sharp sparkly creepy masks, harnesses and garters, tactical vests and holsters, some people holding drinks or have robot limbs or have cybernetic mods, tattoos and piercings, retrofuturism, brutal",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/bb31b17a-0480-40a6-8856-c1500ab2c617.png,704,512,stablediffusionweb.com,0.2743848860263824
226817,3fcc929e-b4df-4e57-861a-e687e247e7b7,"'dreaming, surreal, by tvera, cassie sherlin, artist Dorothea Tanning, ""Spotify album cover"", professional ominous concept art, by artgerm and greg rutkowski, an intricate, elegant, highly detailed digital painting, concept art, smooth, sharp focus, illustration, in the style of simon stalen",https://image.lexica.art/full_jpg/3fcc929e-b4df-4e57-861a-e687e247e7b7,512,768,lexica.art,0.2743826508522033
289207,5143288c-7d51-4a65-98d0-1ec0bcb96995,"'minimal & romantic approach to landscape art with a touch of surrealism, A demonic pact that tears your soul asunder, security rhox, cinematic, hyper realism, high detail, octane render, unreal engine, 8k, vibrant color, mage duel, fake 3D meshes, living in the database, by andrea chiampo and chet",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/5143288c-7d51-4a65-98d0-1ec0bcb96995.png,512,512,stablediffusionweb.com,0.2743805646896362
682570,c036075d-d40a-49a3-b1b6-77461bae8796,"'credit card, screen touch, icons app, dramatic lighting, elegant, highly detailed, octane render, hyper-realistic, digital painting, artstation, concept art, fantasy art, smooth, sharp focus, illustration, 3d render, 8k, v2, horizontal, box, app, Renamer app icon, back of ipod'",https://image.lexica.art/full_jpg/c036075d-d40a-49a3-b1b6-77461bae8796,512,768,lexica.art,0.2743798494338989
121602,222b9bfb-3c9e-461e-8dfb-7031ecc9e049,"'A modern website with a clean design featuring webinars, UI design, interface design, and a design concept. The color scheme includes white and orange shades, inspired by ArtStation. The website is rendered in a realistic style with high quality, in an 8k resolution.'",https://image.lexica.art/full_jpg/222b9bfb-3c9e-461e-8dfb-7031ecc9e049,768,512,lexica.art,0.2743754386901855
868724,f4c5b30b-5bd5-43d3-b99e-7a3ae7469f56,"'A login screen with a blue background, orange and yellow gradient at the bottom, and a message ""They're on the day!!!"". The form includes fields for username and password, with a blue button labeled ""Login"" and another labeled ""Remember Me"". The overall design is modern and clean.'",https://image.lexica.art/full_jpg/f4c5b30b-5bd5-43d3-b99e-7a3ae7469f56,512,768,lexica.art,0.2743752598762512
785110,dd1cfa0e-2ad6-48dd-a66c-5dbce974cede,"'A magical weapon that combines a staff and a sword. European broad sword, narrow blade, vertical running runes on the blade, inscriptions on the blade, highly detailed, 4 k, 8 k, intrinsic design, light purple aura, cinematic lighting, dark gray tint metal, octane render, artstation Medieval themed, high image quality, Dark atmosphere",https://image.lexica.art/full_jpg/dd1cfa0e-2ad6-48dd-a66c-5dbce974cede,512,768,lexica.art,0.274374783039093
91096,19a28eb1-7c96-4915-acd7-2fb8f689c5b4,"'Dibuja una ilustración al estilo gótico de pintores en su taller, 3 hombres y 2 mujeres de cuerpo entero. Los rostros deben tener en su lugar un plantilla plana con forma de óvalo. tonos sepia'",https://image.lexica.art/full_jpg/19a28eb1-7c96-4915-acd7-2fb8f689c5b4,512,768,lexica.art,0.2743744552135467
125784,235df9e7-5a91-4888-95ca-539a8d341943,"'a giant albino cyclopean one eye and the big mouth on its belly at rainforest, fantasy, elegant, crisp 8 k line art, digital painting, artstation, unreal engine, octane render, concept art, matte, sharp focus, hyper realistic lighting, illustration, art by zdzisław beksinski'",https://image.lexica.art/full_jpg/235df9e7-5a91-4888-95ca-539a8d341943,512,768,lexica.art,0.2743727266788482
141816,27e916ef-17c8-482e-b9ba-13aa5da6e4a9,"'A ghostly battle in the mystical kingdom of Nusantara at dusk, with ancient temples silhouetted against a fiery sky, casting long shadows on the sandy ground. The scene is bathed in warm orange and red hues, creating an eerie yet captivating atmosphere.'",https://image.lexica.art/full_jpg/27e916ef-17c8-482e-b9ba-13aa5da6e4a9,512,768,lexica.art,0.2743725776672363
95115,1ac07c28-0cb0-4bdf-8bea-bc3f77f2894b,"'writing young reporter brunette tavern baroque oil painting rachel weisz ln illustration concept art lotr anime key visual portrait thick brown hair brown eyes fine detail delicate features gapmoe kuudere trending pixiv by victo ngai fanbox by greg rutkowski makoto shinkai takashi takeuchi studio ghibli, in the style of a",https://image.lexica.art/full_jpg/1ac07c28-0cb0-4bdf-8bea-bc3f77f2894b,512,768,lexica.art,0.2743701934814453
97954,1b90eb7c-f041-4765-ba1d-da402bf3a384,"'a vibrant portrait of a rock band named Pizza, featuring three muscular men with a large pizza slice in the center, wearing casual attire, against a bright blue background with bold yellow text, artistic style reminiscent of pop art, warm lighting, lively and energetic mood'",https://image.lexica.art/full_jpg/1b90eb7c-f041-4765-ba1d-da402bf3a384,512,768,lexica.art,0.2743683159351349
803465,e243fc51-f80f-437c-b652-85fea72752f4,"'drunk man in full length, with a bottle of Rasputin vodka in his left hand, steampunk, intricate armor, d&d, gold and silver, skylight, fantasy, elegant, high detail, digital painting, artstation trends, concept art, sharp focus, illustration'",https://image.lexica.art/full_jpg/e243fc51-f80f-437c-b652-85fea72752f4,512,768,lexica.art,0.2743659317493438
270417,4c096fe9-c8e7-4612-a075-1dcb3329bbd4,"'a futuristic space station with an indoor view of Earth, illuminated by warm neon lights, featuring a large hexagonal window revealing a vibrant blue planet, surrounded by sleek metallic surfaces and advanced technology, creating a sense of awe and wonder.'",https://image.lexica.art/full_jpg/4c096fe9-c8e7-4612-a075-1dcb3329bbd4,512,768,lexica.art,0.2743598222732544
81930,170a2742-4fb6-4260-9a94-51c38ef936d5,"'Egyptian female princess baroque oil painting anime key visual full body portrait character concept art, maid commander with flowing brunette hair red eyes, brutalist grimdark fantasy, kuudere noble dictator, trending pixiv fanbox, rule of thirds golden ratio, by greg rutkowski wlop makoto shinkai takashi takeuchi studio ghibli jam",https://image.lexica.art/full_jpg/170a2742-4fb6-4260-9a94-51c38ef936d5,512,768,lexica.art,0.2743570506572723
579525,a33a8907-0bdc-4b42-acb0-94c1815a680b,"'iridescent, scales, human hand, blues, textured, intricate, ornate, shadowed, pale muted colors, 3d, highly detailed, deco style, by tim burton, by dale chihuly, by hsiao-ron cheng, by cyril rolando, by h. r. giger, plastic, grid",https://image.lexica.art/full_jpg/a33a8907-0bdc-4b42-acb0-94c1815a680b,512,768,lexica.art,0.2743535041809082
231005,40f86e2c-0587-45b3-a571-2c092d8ff60c,"'Kiyoko Suzuki, futuristic hairstyle, full body, medium shot, female anime character, from an otherworldy unknown undiscovered earth, shot from the ground by Yoshiyuki Sadamoto, otherwordly concept, photorealism 8k high detail Sigma 85 mm f 1.4 Studio Light Studio Ghibli, intricately detailed",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/40f86e2c-0587-45b3-a571-2c092d8ff60c.png,512,512,stablediffusionweb.com,0.2743518054485321
432950,79cba5fd-27b9-41b9-9670-26b9410078f0,"'as in prayer, all the arms to twelve, numerals built of coal, firewalk, pull me out of the shame, father time, forgive thy sins, showing mercy to abiding short-sightedness, i have been a fool to linger on this body, how could i ever escape, shackled to the nature of my sardonic phrase,",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/79cba5fd-27b9-41b9-9670-26b9410078f0.png,1024,576,stablediffusionweb.com,0.2743497490882873
108016,1e6221dc-997f-444e-a80f-415dd7b43ec4,"'closeup Top view of a fallen monument inside an abandoned warehouse overgrown with vegetation, beautiful graffiti on all walls, by craig mullins, octane rendering, warm moody lighting, wide angle lens, low view, in the style of pixar animation, trending on artstation, 8k, cinematic, hyperrealism, high details,",https://image.lexica.art/full_jpg/1e6221dc-997f-444e-a80f-415dd7b43ec4,640,640,lexica.art,0.2743479609489441
193024,364ef200-3df9-46d6-8943-aee97db7eb8a,"'Liminal space in outer space, surreal painting by surrealist artist Gleeson, colorized, this grotesque, nightmarish composition symbolizes the inner workings of the human mind. Called Psychoscape, it shows liquid, solid, and air coming together and directly alluding to the interface between the conscious, subconscious, and unconscious mind. It incorporates the",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/364ef200-3df9-46d6-8943-aee97db7eb8a.png,512,512,stablediffusionweb.com,0.2743475139141083
468333,83cf01b2-40af-4bac-afd3-1de0036afc85,"'close up picture of a beautiful and cute and aesthetic witch drinking the portion made of stained glass, model pose, bright color, sun shining through, sharp focus, highly detailed face, specular reflection, art by anato finnstark and lecouffe deharme and pete mohrbacher and quentin mabille and frank moth, fantasy illustration",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/83cf01b2-40af-4bac-afd3-1de0036afc85.png,512,704,stablediffusionweb.com,0.2743473649024963
49885,0dfc74ce-aeb0-4f69-9dfd-e19e26e1d882,"'an extremely detailed masterpiece of the sailing vessel bonhomme richard with canons discharging in early evening, in the style of george philip reinagle, epic scene, extremely moody lighting, glowing light and shadow, atmospheric, shadowy, cinematic, 4 k'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/0dfc74ce-aeb0-4f69-9dfd-e19e26e1d882.png,512,704,stablediffusionweb.com,0.2743470072746277
743774,d180de7c-c017-40ad-a451-d24febe1b8b9,"'A surreal renaissance scene in the style of Francis Bacon, Norman Rockwell, and James Jean, featuring a triadic color scheme with an open ceiling, highly detailed, painted by Greg Rutkowski, blending elements of African art and Lenoid Afremov style, with airbrush technique.'",https://image.lexica.art/full_jpg/d180de7c-c017-40ad-a451-d24febe1b8b9,512,768,lexica.art,0.2743440866470337
661889,ba5f394b-fd46-45ab-98cb-0223db464708,"'cybernetic grey werewolf with power armor, ultra realistic, concept art, intricate details, eerie, highly detailed, photorealistic, octane render, 8 k, unreal engine. art by artgerm and greg rutkowski and alphonse mucha, fierce , in his natural form'",https://image.lexica.art/full_jpg/ba5f394b-fd46-45ab-98cb-0223db464708,512,768,lexica.art,0.2743415832519531
34919,09cc64ac-3fd9-4e09-85be-a57f90989f68,"'Portrait shot of a beautiful woman wearing a Venetian mask, shot using a Sony A1, 8k, soft light, volumetric lighting, highly detailed, fine art portrait photography in the style of Paolo Roversi, Britt Marling, 3/4 face merging with stormy clouds in metamorphosis, complex 3D render,",https://image.lexica.art/full_jpg/09cc64ac-3fd9-4e09-85be-a57f90989f68,512,640,lexica.art,0.2743414640426636
115660,20830624-e451-47a4-8535-004881472992,"'a poster of a full body Scarlett Johansson sitting on a robotic chair in the desert, in the style of Adrian Ghenie, Esao Andrews, Jenny Saville, Edward Hopper, surrealism, dark art by James Jean, Takato Yamamoto, 1950 retro future art cubist designs borders lines decorations space machine, muted colors",https://image.lexica.art/full_jpg/20830624-e451-47a4-8535-004881472992,640,640,lexica.art,0.2743390500545501
385500,6c7086ea-9271-4ca3-8016-39fd9438088b,"'a logo for a film studio company named Oriami Shrift, featuring a stylized star design with a blue and gold color scheme, set against a gradient background with a sky dance theme, using the Cortana Shrifth font'",https://image.lexica.art/full_jpg/6c7086ea-9271-4ca3-8016-39fd9438088b,512,768,lexica.art,0.2743381857872009
625305,b00c33a6-6484-4aa9-a26b-9613a4b8b01a,"'portrait heavy metal guitarist, background epic scene, displaying in the background the moon and other planets and stars with fire, kilian eng vibrant colours, dynamic lighting, digital art, winning award masterpiece, fantastically beautiful, illustration, aesthetically, trending on artstation, art by Zdzisław Beksiński x Jean Michel Basquiat'",https://image.lexica.art/full_jpg/b00c33a6-6484-4aa9-a26b-9613a4b8b01a,512,768,lexica.art,0.2743376493453979
301,00151e80-24fc-4c01-b3a3-4c31bebafd22,"'in the dense motley autumn forest with vibrant orange and red foliage, a serene lake reflecting the warm hues of the setting sun, tall trees with intricate bark textures, soft golden light filtering through the leaves, creating a tranquil and picturesque scene'",https://image.lexica.art/full_jpg/00151e80-24fc-4c01-b3a3-4c31bebafd22,768,512,lexica.art,0.2743316292762756
739296,d0364b68-6171-4aaa-8aa6-810325032b8e,"'Tom Holland as a rough dirty old man with a scruffy beard in a dark blue trenchcoat as the new Doctor Who, cinematic, volumetric lighting, f 8 aperture, cinematic Eastman 5 3 8 4 film, photorealistic'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/d0364b68-6171-4aaa-8aa6-810325032b8e.png,512,512,stablediffusionweb.com,0.2743297815322876
222933,3eb567ad-2c52-4fda-b0e9-6e62b0748eb4,'a single brain watching a movie by johannen voss by francis bacon by peter kemp by octane suspended in the sky above a stormy sea with whitish crashing waves on the deserted beach rendered in blender 8k isometric depth of field',https://image.lexica.art/full_jpg/3eb567ad-2c52-4fda-b0e9-6e62b0748eb4,512,768,lexica.art,0.2743278741836548
156922,2c2a7849-1545-4366-ac75-494dc3b33f0d,"'fallout 5, charismatic beautiful rugged brunette female protagonist, portrait, outdoors in Anchorage, atmospheric lighting, painted, intricate, volumetric lighting, beautiful, dusk, overcast weather, sharp focus, deep colours, ultra detailed, by leesha hannigan, ross tran, thierry doizon, kai carpenter, ignacio fernandez",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/2c2a7849-1545-4366-ac75-494dc3b33f0d.png,512,512,stablediffusionweb.com,0.2743275761604309
438723,7b6cb378-104a-4ac2-8578-5c2c307defab,"'Create a Counter Strike logo for a site with a modern, sleek design featuring a gun silhouette, bold typography, and vibrant colors. The logo should have a high-tech, futuristic feel with sharp lines and a dynamic composition.'",https://image.lexica.art/full_jpg/7b6cb378-104a-4ac2-8578-5c2c307defab,512,768,lexica.art,0.2743263244628906
259396,48f3c46e-6341-4fed-b71a-fbef0a80b9c7,"'oil painting of a hostage situation with a gun, cartoon style by artgerm, hd, hdr, ue 5, ue 6, unreal engine 5, realistic anime 3d style, cinematic 4k wallpaper, 8k, ultra detailed, gta cover art, high resolution, artstation, award-winning'",https://image.lexica.art/full_jpg/48f3c46e-6341-4fed-b71a-fbef0a80b9c7,512,768,lexica.art,0.2743263244628906
233425,41ac6635-df7a-494e-9726-f15b47f5d16c,"'art by Henri Matisse of a huge garden, under a green arch in a blue room, surrounded by Christmas trees in snow, snow in the garden, Christmas trees with gifts under it, a woman with deer antlers on her head in the middle, stars by Henri Matisse'",https://image.lexica.art/full_jpg/41ac6635-df7a-494e-9726-f15b47f5d16c,576,512,lexica.art,0.2743240892887115
381971,6b74b3ca-51d2-4f19-bda6-50f47c7235f5,"'vertical film frame, a monument to an old Soviet soldier with a gray long beard, in his hands a huge sword and shield with the coat of arms of the USSR, trampling on a broken swastika with his feet, ominous fog around, giger interior design, architectural design, vintage, liminal aesthetics, dreamcore, clean lines, wide angle",https://image.lexica.art/full_jpg/6b74b3ca-51d2-4f19-bda6-50f47c7235f5,512,768,lexica.art,0.2743228077888489
575621,a2278fdd-abce-4f2b-8b8e-f91214ee6a42,"'atlantis, studio ghibli, pixar and disney animation, sharp, rendered in unreal engine 5, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, wide angle, artbook, wallpaper, splash art, promo art, dramatic lighting, art by artgerm and greg rutkowski'",https://image.lexica.art/full_jpg/a2278fdd-abce-4f2b-8b8e-f91214ee6a42,512,768,lexica.art,0.2743224501609802
7824,022e6aee-3ee1-4ff2-8325-c172f837144e,"'portrait of a dark-skinned male god with glowing white eyes and a military cut, short hair, third person, D&D, 18 yo, dark-skinned boy, african boy, manly, white colored eyes, sci fi fantasy, intricate, richly detailed colored art by Range Murata, highly detailed, anime style, octane render,",https://image.lexica.art/full_jpg/022e6aee-3ee1-4ff2-8325-c172f837144e,512,768,lexica.art,0.2743222117424011
111979,1f802e73-62d2-49c9-8711-9fe3611c341b,"'a photo of canine Karl Marx as a dog, barking about the failures of capitalism and how the fat cats are creating a rat race of exploitation. how does one write a manifesto with those paws though?'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/1f802e73-62d2-49c9-8711-9fe3611c341b.png,640,512,stablediffusionweb.com,0.2743215560913086
868586,f4bc6c00-6bad-4636-b7f0-6c7c29065893,"'beautiful studio photograph of colorful portrait photography one caucasian man with square glasses and bun, beautiful symmetrical face accurate face detailed face realistic proportions by ron mueck and matthew barney and greg rutkowski, hysterical realism intense cinematic lighting shocking detail 8 k, hyperrealistic, realistic light and shadows'",https://image.lexica.art/full_jpg/f4bc6c00-6bad-4636-b7f0-6c7c29065893,512,768,lexica.art,0.2743198871612549
584544,a4a485f0-7afa-4d3c-b8b3-e385be3ba141,"'hybrid between colorful spider & red owl, round head, front view, glowing eyes, horror movie style, intercrossed animal, by zdzislaw beksinski, by lewis jones, by mattias adolfsson, cold hue's, warm tone gradient background, concept art, beautiful composition, digital painting,  red glowing eyes,",https://image.lexica.art/full_jpg/a4a485f0-7afa-4d3c-b8b3-e385be3ba141,768,512,lexica.art,0.2743183970451355
574956,a1f5cb70-77bf-45d1-9cb6-d1e9224466f6,"'complex 3d render ultra detailed of a real face camera natalie portman face, biomechanical cyborg, analog, 150 mm lens, beautiful natural soft rim light, big leaves and stems, roots, fine foliage lace, colorful details, massai warrior, Alexander Mcqueen high fashion haute couture, pearl earring, art",https://image.lexica.art/full_jpg/a1f5cb70-77bf-45d1-9cb6-d1e9224466f6,512,768,lexica.art,0.2743159532546997
308361,56a0515f-7b38-48b9-a2a3-d6b51948b0e1,"'Create a logo for Multi Modus, an administrative services company for small businesses. The logo should be modern, professional, and visually appealing with a color scheme of blue and orange. Include the company name ""Multi Modus"" prominently.'",https://image.lexica.art/full_jpg/56a0515f-7b38-48b9-a2a3-d6b51948b0e1,512,768,lexica.art,0.2743153572082519
362815,6608e5e5-d2b5-4dc6-a203-fcc3cd8bfb79,"'a modern computer setup with two monitors, a keyboard, mouse, and a phone on a desk, with a vibrant blue and white galaxy wallpaper on one monitor and a yellow and orange abstract design on the other, ambient blue LED lights, clean and organized workspace'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/6608e5e5-d2b5-4dc6-a203-fcc3cd8bfb79.png,512,512,stablediffusionweb.com,0.2743139266967773
216205,3cd76fb4-3510-450a-b265-42f067f2d5c5,"'A sleek, modern logo design of a futuristic bridge for a smart Artificial Intelligence, set against a serene night sky with glowing lights reflecting on calm waters, artistic style: minimalist yet sophisticated, setting: futuristic cityscape, lighting: warm golden hues, mood: innovative and forward-thinking, artistic technique: clean lines and sharp contrasts.'",https://image.lexica.art/full_jpg/3cd76fb4-3510-450a-b265-42f067f2d5c5,512,768,lexica.art,0.2743124961853027
